Forecast_Week,Store_ID,SKU_ID,unique_id,Geography,Region,Cluster,Ownership,Category,Sub_Category,Segment,Attribute_Claim,Brand,List_Price_USD,Unit_Cost_USD,LightGBM_Forecast,Forecast_Lower,Forecast_Upper,Final_Forecast,Selected_Model,Total_Sales,Total_Sales_Lower,Total_Sales_Upper,Total_Margin,Total_Margin_Lower,Total_Margin_Upper
2026-27,ST12,SKU0036,ST12_SKU0036,Northeast,Northeast,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Biotin,Revynce,15.97,12.94,40.633292122248136,12.49016967944766,77.36450334387942,40.633292122248136,LightGBM,648.91,199.47,1235.51,123.12,37.85,234.41
2026-28,ST12,SKU0036,ST12_SKU0036,Northeast,Northeast,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Biotin,Revynce,15.97,12.94,40.633292122248136,13.490945105875577,75.33400480166672,40.633292122248136,LightGBM,648.91,215.45,1203.08,123.12,40.88,228.26
2026-23,ST12,SKU0037,ST12_SKU0037,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Shampoo,Economy,Damage Repair,VitalStrand,7.02,4.21,62.646801446047284,21.38352992583584,111.94353780267613,62.646801446047284,LightGBM,439.78,150.11,785.84,176.04,60.09,314.56
2026-24,ST12,SKU0037,ST12_SKU0037,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Shampoo,Economy,Damage Repair,VitalStrand,7.02,4.21,61.61304958310129,25.49517588725991,112.53215429557869,61.61304958310129,LightGBM,432.52,178.98,789.98,173.13,71.64,316.22
2026-25,ST12,SKU0037,ST12_SKU0037,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Shampoo,Economy,Damage Repair,VitalStrand,7.02,4.21,65.33352882320717,25.499145844097814,121.01906506609153,65.33352882320717,LightGBM,458.64,179.0,849.55,183.59,71.65,340.06
2026-26,ST12,SKU0037,ST12_SKU0037,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Shampoo,Economy,Damage Repair,VitalStrand,7.02,4.21,70.94382605084256,26.53041106715072,117.84398430634815,70.94382605084256,LightGBM,498.03,186.24,827.26,199.35,74.55,331.14
2026-27,ST12,SKU0037,ST12_SKU0037,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Shampoo,Economy,Damage Repair,VitalStrand,7.02,4.21,80.9566040708814,32.065852547358986,118.67148312661656,80.9566040708814,LightGBM,568.32,225.1,833.07,227.49,90.11,333.47
2026-28,ST12,SKU0037,ST12_SKU0037,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Shampoo,Economy,Damage Repair,VitalStrand,7.02,4.21,80.45987671545144,31.80885174815513,119.74067688840952,80.45987671545144,LightGBM,564.83,223.3,840.58,226.09,89.38,336.47
2026-23,ST12,SKU0038,ST12_SKU0038,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Color,Premium,Smoothening,EarthTress,35.54,26.66,415.1856556037788,255.06174974820948,527.4893931245427,415.1856556037788,LightGBM,14755.7,9064.89,18746.97,3686.85,2264.95,4684.11
2026-24,ST12,SKU0038,ST12_SKU0038,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Color,Premium,Smoothening,EarthTress,35.54,26.66,379.92918359847783,256.3130005818206,540.4110500837394,379.92918359847783,LightGBM,13502.68,9109.36,19206.21,3373.77,2276.06,4798.85
2026-25,ST12,SKU0038,ST12_SKU0038,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Color,Premium,Smoothening,EarthTress,35.54,26.66,381.4806902012779,271.8708370448454,543.1375929427307,381.4806902012779,LightGBM,13557.82,9662.29,19303.11,3387.55,2414.21,4823.06
2026-26,ST12,SKU0038,ST12_SKU0038,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Color,Premium,Smoothening,EarthTress,35.54,26.66,389.81674803100003,271.8708370448454,542.0387432780726,389.81674803100003,LightGBM,13854.09,9662.29,19264.06,3461.57,2414.21,4813.3
2026-27,ST12,SKU0038,ST12_SKU0038,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Color,Premium,Smoothening,EarthTress,35.54,26.66,416.91867122663774,270.0175311910239,540.278640333175,416.91867122663774,LightGBM,14817.29,9596.42,19201.5,3702.24,2397.76,4797.67
2026-28,ST12,SKU0038,ST12_SKU0038,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Color,Premium,Smoothening,EarthTress,35.54,26.66,402.18835232642004,271.5887458085098,545.0683222546438,402.18835232642004,LightGBM,14293.77,9652.26,19371.73,3571.43,2411.71,4840.21
2026-23,ST12,SKU0039,ST12_SKU0039,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Color Protection,VitalStrand,27.52,22.57,85.72525400688654,33.56912430454916,136.10514538875688,85.72525400688654,LightGBM,2359.16,923.82,3745.61,424.34,166.17,673.72
2026-24,ST12,SKU0039,ST12_SKU0039,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Color Protection,VitalStrand,27.52,22.57,85.51552542889486,36.041880974829596,136.5901581953603,85.51552542889486,LightGBM,2353.39,991.87,3758.96,423.3,178.41,676.12
2026-25,ST12,SKU0039,ST12_SKU0039,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Color Protection,VitalStrand,27.52,22.57,89.49792903839173,39.885145516976515,134.6668937831088,89.49792903839173,LightGBM,2462.98,1097.64,3706.03,443.01,197.43,666.6
2026-26,ST12,SKU0039,ST12_SKU0039,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Color Protection,VitalStrand,27.52,22.57,88.7495082196843,34.34912133725201,130.84019519740374,88.7495082196843,LightGBM,2442.39,945.29,3600.72,439.31,170.03,647.66
2026-27,ST12,SKU0039,ST12_SKU0039,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Color Protection,VitalStrand,27.52,22.57,88.53859727108605,39.02027600200243,135.84176951361533,88.53859727108605,LightGBM,2436.58,1073.84,3738.37,438.27,193.15,672.42
2026-28,ST12,SKU0039,ST12_SKU0039,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Color Protection,VitalStrand,27.52,22.57,89.65198112297817,39.65090770785186,135.84176951361533,89.65198112297817,LightGBM,2467.22,1091.19,3738.37,443.78,196.27,672.42
2026-23,ST12,SKU0040,ST12_SKU0040,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Mask,Premium,Argan Oil,Velinea,39.12,31.3,599.6042645831672,398.6792087560878,779.3478036729484,599.6042645831672,LightGBM,23456.52,15596.33,30488.09,4688.91,3117.67,6094.5
2026-24,ST12,SKU0040,ST12_SKU0040,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Mask,Premium,Argan Oil,Velinea,39.12,31.3,573.3200904888885,416.48155442517333,796.8820328767965,573.3200904888885,LightGBM,22428.28,16292.76,31174.03,4483.36,3256.89,6231.62
2026-25,ST12,SKU0040,ST12_SKU0040,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Mask,Premium,Argan Oil,Velinea,39.12,31.3,576.5269948946094,406.2846470168884,831.0054293580212,576.5269948946094,LightGBM,22553.74,15893.86,32508.93,4508.44,3177.15,6498.46
2026-26,ST12,SKU0040,ST12_SKU0040,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Mask,Premium,Argan Oil,Velinea,39.12,31.3,571.1121320282042,428.55189975112546,778.2975555978937,571.1121320282042,LightGBM,22341.91,16764.95,30447.0,4466.1,3351.28,6086.29
2026-27,ST12,SKU0040,ST12_SKU0040,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Mask,Premium,Argan Oil,Velinea,39.12,31.3,653.7683349929083,433.05303062548205,837.5563222311491,653.7683349929083,LightGBM,25575.42,16941.03,32765.2,5112.47,3386.47,6549.69
2026-28,ST12,SKU0040,ST12_SKU0040,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Mask,Premium,Argan Oil,Velinea,39.12,31.3,667.9566935449271,413.65276880862586,815.9928815809413,667.9566935449271,LightGBM,26130.47,16182.1,31921.64,5223.42,3234.76,6381.06
2026-23,ST12,SKU0041,ST12_SKU0041,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Color,Premium,Biotin,SilkenAura,29.64,20.45,391.24352629612906,247.12827697149856,526.868186588886,391.24352629612906,LightGBM,11596.46,7324.88,15616.37,3595.53,2271.11,4841.92
2026-24,ST12,SKU0041,ST12_SKU0041,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Color,Premium,Biotin,SilkenAura,29.64,20.45,401.6932816975786,260.564482292794,527.5971999625009,401.6932816975786,LightGBM,11906.19,7723.13,15637.98,3691.56,2394.59,4848.62
2026-25,ST12,SKU0041,ST12_SKU0041,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Color,Premium,Biotin,SilkenAura,29.64,20.45,421.26898841532983,260.2046132652302,540.1421857113778,421.26898841532983,LightGBM,12486.41,7712.46,16009.81,3871.46,2391.28,4963.91
2026-26,ST12,SKU0041,ST12_SKU0041,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Color,Premium,Biotin,SilkenAura,29.64,20.45,386.79900013441676,259.5843788348134,533.0937826479618,386.79900013441676,LightGBM,11464.72,7694.08,15800.9,3554.68,2385.58,4899.13
2026-27,ST12,SKU0041,ST12_SKU0041,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Color,Premium,Biotin,SilkenAura,29.64,20.45,385.9977414402346,270.43776567768805,536.9102330520102,385.9977414402346,LightGBM,11440.97,8015.78,15914.02,3547.32,2485.32,4934.21
2026-28,ST12,SKU0041,ST12_SKU0041,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Color,Premium,Biotin,SilkenAura,29.64,20.45,385.5228930325879,271.1875191147485,542.6020295265777,385.5228930325879,LightGBM,11426.9,8038.0,16082.72,3542.96,2492.21,4986.51
2026-23,ST12,SKU0042,ST12_SKU0042,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Herbal,PureMane,7.69,5.23,77.48685382488294,35.71378377813012,132.0457700619292,77.48685382488294,LightGBM,595.87,274.64,1015.43,190.62,87.86,324.83
2026-24,ST12,SKU0042,ST12_SKU0042,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Herbal,PureMane,7.69,5.23,83.50209922573623,36.179311211070335,130.53086166950558,83.50209922573623,LightGBM,642.13,278.22,1003.78,205.42,89.0,321.11
2026-25,ST12,SKU0042,ST12_SKU0042,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Herbal,PureMane,7.69,5.23,85.28182565912584,31.090066262608108,135.27479373659168,85.28182565912584,LightGBM,655.82,239.08,1040.26,209.79,76.48,332.78
2026-26,ST12,SKU0042,ST12_SKU0042,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Herbal,PureMane,7.69,5.23,87.8673684718698,34.20348009076677,134.79104167799028,87.8673684718698,LightGBM,675.7,263.02,1036.54,216.15,84.14,331.59
2026-27,ST12,SKU0042,ST12_SKU0042,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Herbal,PureMane,7.69,5.23,89.88759686784303,35.32824451121224,131.76468690822418,89.88759686784303,LightGBM,691.24,271.67,1013.27,221.12,86.91,324.14
2026-28,ST12,SKU0042,ST12_SKU0042,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Herbal,PureMane,7.69,5.23,92.52480737028435,35.79948262481464,136.80515545340984,92.52480737028435,LightGBM,711.52,275.3,1052.03,227.61,88.07,336.54
2026-23,ST12,SKU0043,ST12_SKU0043,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Treatment,Economy,Rosemary,SilkenAura,10.22,7.15,11.54630751317855,0.0,35.324366039494045,11.54630751317855,LightGBM,118.0,0.0,361.02,35.45,0.0,108.45
2026-24,ST12,SKU0043,ST12_SKU0043,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Treatment,Economy,Rosemary,SilkenAura,10.22,7.15,15.550632759367298,0.0,40.93542557678194,15.550632759367298,LightGBM,158.93,0.0,418.36,47.74,0.0,125.67
2026-25,ST12,SKU0043,ST12_SKU0043,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Treatment,Economy,Rosemary,SilkenAura,10.22,7.15,16.7042245153029,0.0,38.650305917865836,16.7042245153029,LightGBM,170.72,0.0,395.01,51.28,0.0,118.66
2026-26,ST12,SKU0043,ST12_SKU0043,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Treatment,Economy,Rosemary,SilkenAura,10.22,7.15,18.337726950759386,0.0,40.72914548682488,18.337726950759386,LightGBM,187.41,0.0,416.25,56.3,0.0,125.04
2026-27,ST12,SKU0043,ST12_SKU0043,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Treatment,Economy,Rosemary,SilkenAura,10.22,7.15,17.241740591731695,0.1054591574104439,34.143298819653054,17.241740591731695,LightGBM,176.21,1.08,348.94,52.93,0.32,104.82
2026-28,ST12,SKU0043,ST12_SKU0043,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Treatment,Economy,Rosemary,SilkenAura,10.22,7.15,16.275267532880406,2.680299134644498,36.30472710121974,16.275267532880406,LightGBM,166.33,27.39,371.03,49.97,8.23,111.46
2026-23,ST12,SKU0044,ST12_SKU0044,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Mask,Premium,Anti Dandruff,PureMane,28.73,18.1,690.3398912091533,431.3126912120337,738.4074915887611,690.3398912091533,LightGBM,19833.47,12391.61,21214.45,7338.31,4584.85,7849.27
2026-24,ST12,SKU0044,ST12_SKU0044,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Mask,Premium,Anti Dandruff,PureMane,28.73,18.1,645.2587842614623,437.4936231468422,829.1159545209412,645.2587842614623,LightGBM,18538.28,12569.19,23820.5,6859.1,4650.56,8813.5
2026-25,ST12,SKU0044,ST12_SKU0044,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Mask,Premium,Anti Dandruff,PureMane,28.73,18.1,714.4614449177682,438.1019937343809,756.7667140925541,714.4614449177682,LightGBM,20526.48,12586.67,21741.91,7594.73,4657.02,8044.43
2026-26,ST12,SKU0044,ST12_SKU0044,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Mask,Premium,Anti Dandruff,PureMane,28.73,18.1,608.3560803854331,449.2860312209312,797.6792047163918,608.3560803854331,LightGBM,17478.07,12907.99,22917.32,6466.83,4775.91,8479.33
2026-27,ST12,SKU0044,ST12_SKU0044,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Mask,Premium,Anti Dandruff,PureMane,28.73,18.1,722.204562715298,451.46029022067177,854.4129079771895,722.204562715298,LightGBM,20748.94,12970.45,24547.28,7677.03,4799.02,9082.41
2026-28,ST12,SKU0044,ST12_SKU0044,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Mask,Premium,Anti Dandruff,PureMane,28.73,18.1,586.5120155333011,447.4417744374472,847.0297187725037,586.5120155333011,LightGBM,16850.49,12855.0,24335.16,6234.62,4756.31,9003.93
2026-23,ST12,SKU0045,ST12_SKU0045,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Oil,Mainstream,Color Protection,Velinea,19.19,14.97,91.80440895506972,39.86588280900086,140.02787244747938,91.80440895506972,LightGBM,1761.73,765.03,2687.13,387.41,168.23,590.92
2026-24,ST12,SKU0045,ST12_SKU0045,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Oil,Mainstream,Color Protection,Velinea,19.19,14.97,99.19256670814701,47.997663343519626,171.52163865523724,99.19256670814701,LightGBM,1903.51,921.08,3291.5,418.59,202.55,723.82
2026-25,ST12,SKU0045,ST12_SKU0045,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Oil,Mainstream,Color Protection,Velinea,19.19,14.97,94.4677914271221,37.449847955160976,151.33719243303455,94.4677914271221,LightGBM,1812.84,718.66,2904.16,398.65,158.04,638.64
2026-26,ST12,SKU0045,ST12_SKU0045,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Oil,Mainstream,Color Protection,Velinea,19.19,14.97,104.06113551873302,46.70966551922166,172.33924788699528,104.06113551873302,LightGBM,1996.93,896.36,3307.19,439.14,197.11,727.27
2026-27,ST12,SKU0045,ST12_SKU0045,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Oil,Mainstream,Color Protection,Velinea,19.19,14.97,94.90166578324856,50.978814296194315,162.35951880202063,94.90166578324856,LightGBM,1821.16,978.28,3115.68,400.49,215.13,685.16
2026-28,ST12,SKU0045,ST12_SKU0045,Northeast,Northeast,Premium Urban,Own,Hair Care,Hair Oil,Mainstream,Color Protection,Velinea,19.19,14.97,94.57796214899196,50.86057942451122,164.57155591394687,94.57796214899196,LightGBM,1814.95,976.01,3158.13,399.12,214.63,694.49
2026-23,ST12,SKU0046,ST12_SKU0046,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Anti Hair Fall,SilkenAura,21.3,14.48,59.6933440788114,23.15246519583168,107.64126418931352,59.6933440788114,LightGBM,1271.47,493.15,2292.76,407.11,157.9,734.11
2026-24,ST12,SKU0046,ST12_SKU0046,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Anti Hair Fall,SilkenAura,21.3,14.48,55.904505932797164,21.295079801525315,95.46959418308602,55.904505932797164,LightGBM,1190.77,453.59,2033.5,381.27,145.23,651.1
2026-25,ST12,SKU0046,ST12_SKU0046,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Anti Hair Fall,SilkenAura,21.3,14.48,60.662599939677314,23.9668738340239,107.27165528019457,60.662599939677314,LightGBM,1292.11,510.49,2284.89,413.72,163.45,731.59
2026-26,ST12,SKU0046,ST12_SKU0046,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Anti Hair Fall,SilkenAura,21.3,14.48,58.154474857983395,19.629299072344757,97.98879904872261,58.154474857983395,LightGBM,1238.69,418.1,2087.16,396.61,133.87,668.28
2026-27,ST12,SKU0046,ST12_SKU0046,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Anti Hair Fall,SilkenAura,21.3,14.48,59.21923814206146,23.8810064619627,104.43271295170662,59.21923814206146,LightGBM,1261.37,508.67,2224.42,403.88,162.87,712.23
2026-28,ST12,SKU0046,ST12_SKU0046,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Hair Oil,Mainstream,Anti Hair Fall,SilkenAura,21.3,14.48,51.23940764346856,18.190450064547107,91.39657307900407,51.23940764346856,LightGBM,1091.4,387.46,1946.75,349.45,124.06,623.32
2026-23,ST12,SKU0047,ST12_SKU0047,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,12.06,8.44,14.255743673009977,0.0,35.31017456420519,14.255743673009977,LightGBM,171.92,0.0,425.84,51.61,0.0,127.82
2026-24,ST12,SKU0047,ST12_SKU0047,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,12.06,8.44,14.961242096235322,0.0,38.369118883028015,14.961242096235322,LightGBM,180.43,0.0,462.73,54.16,0.0,138.9
2026-25,ST12,SKU0047,ST12_SKU0047,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,12.06,8.44,18.452617480696734,0.042531078797763376,39.99228665111405,18.452617480696734,LightGBM,222.54,0.51,482.31,66.8,0.15,144.77
2026-26,ST12,SKU0047,ST12_SKU0047,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,12.06,8.44,17.989378096360337,0.030613571252411244,43.5303262617366,17.989378096360337,LightGBM,216.95,0.37,524.98,65.12,0.11,157.58
2026-27,ST12,SKU0047,ST12_SKU0047,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,12.06,8.44,16.228149464080634,0.47865816374891934,34.03737637420068,16.228149464080634,LightGBM,195.71,5.77,410.49,58.75,1.73,123.22
2026-28,ST12,SKU0047,ST12_SKU0047,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,12.06,8.44,16.228149464080634,2.583698567675856,33.163915733786446,16.228149464080634,LightGBM,195.71,31.16,399.96,58.75,9.35,120.05
2026-23,ST12,SKU0048,ST12_SKU0048,Northeast,Northeast,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Revynce,15.58,9.97,33.56981379134537,3.5834277729804707,69.73971109435323,33.56981379134537,LightGBM,523.02,55.83,1086.54,188.33,20.1,391.24
2026-24,ST12,SKU0048,ST12_SKU0048,Northeast,Northeast,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Revynce,15.58,9.97,31.395921807162935,2.7811188490256336,66.70448607693339,31.395921807162935,LightGBM,489.15,43.33,1039.26,176.13,15.6,374.21
2026-25,ST12,SKU0048,ST12_SKU0048,Northeast,Northeast,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Revynce,15.58,9.97,31.82286719650488,3.31576203080965,69.82954623711247,31.82286719650488,LightGBM,495.8,51.66,1087.94,178.53,18.6,391.74
2026-26,ST12,SKU0048,ST12_SKU0048,Northeast,Northeast,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Revynce,15.58,9.97,33.19838502823918,1.9467965470574184,62.52612596613167,33.19838502823918,LightGBM,517.23,30.33,974.16,186.24,10.92,350.77
2026-27,ST12,SKU0048,ST12_SKU0048,Northeast,Northeast,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Revynce,15.58,9.97,36.98701709251997,9.667711716367421,69.5535838871586,36.98701709251997,LightGBM,576.26,150.62,1083.64,207.5,54.24,390.2
2026-28,ST12,SKU0048,ST12_SKU0048,Northeast,Northeast,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Revynce,15.58,9.97,37.4626925221649,9.615334128034801,72.27891004313224,37.4626925221649,LightGBM,583.67,149.81,1126.11,210.17,53.94,405.48
2026-23,ST12,SKU0049,ST12_SKU0049,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Conditioner,Mainstream,Sulphate Free,VitalStrand,21.97,16.04,374.41445404882364,244.3067518449363,510.0966405549217,374.41445404882364,LightGBM,8225.89,5367.42,11206.82,2220.28,1448.74,3024.87
2026-24,ST12,SKU0049,ST12_SKU0049,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Conditioner,Mainstream,Sulphate Free,VitalStrand,21.97,16.04,420.7481127575611,254.77777216473802,514.782868028182,420.7481127575611,LightGBM,9243.84,5597.47,11309.78,2495.04,1510.83,3052.66
2026-25,ST12,SKU0049,ST12_SKU0049,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Conditioner,Mainstream,Sulphate Free,VitalStrand,21.97,16.04,392.2517268410079,243.66266806053753,511.4513562242207,392.2517268410079,LightGBM,8617.77,5353.27,11236.59,2326.05,1444.92,3032.91
2026-26,ST12,SKU0049,ST12_SKU0049,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Conditioner,Mainstream,Sulphate Free,VitalStrand,21.97,16.04,404.7547473672596,255.62564410980534,532.6796984534772,404.7547473672596,LightGBM,8892.46,5616.1,11702.97,2400.2,1515.86,3158.79
2026-27,ST12,SKU0049,ST12_SKU0049,Northeast,Northeast,Premium Urban,Competitor,Hair Care,Conditioner,Mainstream,Sulphate Free,VitalStrand,21.97,16.04,385.2696937940432,268.53638133242924,524.2274074372907,385.2696937940432,LightGBM,8464.38,5899.74,11517.28,2284.65,1592.42,3108.67
