SKU_ID,Sub_Category,ABC_Class,granularity_level,granularity_value,total_revenue,total_margin,support_in_group,avg_lift,basket_dependency_score,substitution_score,abc_signal,revenue_signal,margin_signal,support_signal,lift_signal,dependency_signal,substitution_signal,delist_score,SalesIndex,MarginIndex,VelocityIndex,InventoryEfficiency,GMROI,SentimentIndex,MarketStrengthIndex,Forecasted_Sales,Forecast_Growth_Pct,Trend_Direction,Forecast_Confidence,Health_Score,Health_Band,Delist_Band,GMROI_Band,Forecast_Band,Basket_Role,Recapture_Potential,Cannibalization_Risk,Decision,Decision_Reason,Recommended_Action,Recommendation_Narrative
SKU0028,Conditioner,C,Store,ST09,42448.35,11642.85,0.023584,0.4161,0,1.0,1.0,0.4833,0.4833,0.375,0.8,0.4917,0.8917,0.6179,0.5414,0.8601,14.8595,0.351,5.6161,0.428,0.1813,24185.84,-0.78,Stable,0.4008,0.1382,LOW_HEALTH,MID_DELIST,LOW_GMROI,FLAT,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (-0.8%), LOW_HEALTH health (0.14), and MID_DELIST delist signal (0.62) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"SilkenAura Keratin Conditioner 500ml is on a declining commercial trajectory in Conditioner within Store 'ST09'. Health score of 0.14 and forecast growth of -0.8% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 6 no longer justifies continued full-range support, while a delist score of 0.62 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0031,Conditioner,C,Store,ST09,42637.46,9134.94,0.02514,0.4225,0,1.0,1.0,0.4667,0.55,0.2833,0.7833,0.4917,0.8917,0.6125,0.5438,0.6719,12.2437,0.2697,3.3384,0.4406,0.2179,23804.96,0.64,Stable,0.3648,0.127,LOW_HEALTH,MID_DELIST,LOW_GMROI,FLAT,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (+0.6%), LOW_HEALTH health (0.13), and MID_DELIST delist signal (0.61) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"NourishLab Color Protection Conditioner 650ml is on a declining commercial trajectory in Conditioner within Store 'ST09'. Health score of 0.13 and forecast growth of +0.6% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 3 no longer justifies continued full-range support, while a delist score of 0.61 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0051,Conditioner,C,Store,ST09,44697.26,11926.3,0.023961,0.3589,0,1.0,1.0,0.4333,0.4667,0.3333,0.9167,0.4917,0.8917,0.61,0.5701,0.8368,28.0624,0.6742,10.2127,0.4974,0.2999,23862.6,-1.17,Stable,0.3818,0.189,LOW_HEALTH,MID_DELIST,MID_GMROI,FLAT,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (-1.2%), LOW_HEALTH health (0.19), and MID_DELIST delist signal (0.61) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"Velinea Damage Repair Conditioner 200ml is on a declining commercial trajectory in Conditioner within Store 'ST09'. Health score of 0.19 and forecast growth of -1.2% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 10 no longer justifies continued full-range support, while a delist score of 0.61 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0025,Conditioner,C,Store,ST09,43574.44,17207.95,0.021084,0.3827,0,1.0,1.0,0.45,0.35,0.4667,0.8667,0.4917,0.8917,0.605,0.5558,1.2384,18.0208,0.4166,11.7612,0.3998,0.1932,24118.45,-4.33,Downward,0.3441,0.185,LOW_HEALTH,MID_DELIST,MID_GMROI,DECLINE,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (-4.3%), LOW_HEALTH health (0.18), and MID_DELIST delist signal (0.60) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"Lustra Botanix Anti Dandruff Conditioner 400ml is on a declining commercial trajectory in Conditioner within Store 'ST09'. Health score of 0.18 and forecast growth of -4.3% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 12 no longer justifies continued full-range support, while a delist score of 0.60 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0054,Conditioner,C,Store,ST09,36031.61,14517.11,0.024527,0.3958,0,1.0,1.0,0.55,0.3833,0.3,0.85,0.4917,0.8917,0.605,0.4596,1.2635,19.8749,0.4885,13.4108,0.9103,0.5819,24476.82,-2.98,Downward,0.3834,0.376,HIGH_HEALTH,MID_DELIST,MID_GMROI,FLAT,Substitutable,1.0,0.0,CONTINUE,"Solid commercial health (0.38), MID_GMROI GMROI, and flat forecast (-3.0%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"Lustra Botanix Anti Hair Fall Conditioner 250ml is a solid C-class contributor to the Conditioner assortment within Store 'ST09'. Health score of 0.38, GMROI of 13, and a flat forecast (-3.0%) confirm this SKU's core assortment role. Its 'Substitutable' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0009,Hair Mask,B,Store,ST09,41402.82,13113.9,0.006085,0.3632,0,1.0,0.5,0.5167,0.4167,0.65,0.9,0.4917,0.8917,0.5875,0.0695,1.1218,,,,0.6001,0.6075,25987.14,4.19,Upward,0.3401,0.3054,HIGH_HEALTH,MID_DELIST,MID_GMROI,GROWTH,Substitutable,1.0,0.0,CONTINUE,"Solid commercial health (0.31), MID_GMROI GMROI, and positive forecast growth (+4.2%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"SilkenAura Herbal Hair Mask 200ml is a solid B-class contributor to the Hair Mask assortment within Store 'ST09'. Health score of 0.31, GMROI of N/A, and a positive forecast growth (+4.2%) confirm this SKU's core assortment role. Its 'Substitutable' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0007,Hair Color,B,Store,ST09,37686.42,13593.78,0.017027,0.2647,0,1.0,0.5,0.5333,0.4,0.5333,0.9833,0.4917,0.8917,0.5783,0.0911,1.2386,13.2965,0.3665,7.5023,0.4119,0.5646,27296.08,-5.75,Downward,0.4105,0.2737,MID_HEALTH,MID_DELIST,LOW_GMROI,DECLINE,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (-5.8%), MID_HEALTH health (0.27), and MID_DELIST delist signal (0.58) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"EarthTress Color Protection Hair Color 400ml is on a declining commercial trajectory in Hair Color within Store 'ST09'. Health score of 0.27 and forecast growth of -5.8% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 8 no longer justifies continued full-range support, while a delist score of 0.58 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0039,Hair Oil,B,Store,ST09,45021.81,6697.95,0.005566,0.4468,0,0.0,0.5,0.4167,0.6,0.6667,0.7,0.4917,0.275,0.525,1.4335,0.6103,,,,0.6722,0.2423,24637.98,0.82,Stable,0.3045,0.2072,LOW_HEALTH,MID_DELIST,MID_GMROI,FLAT,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (+0.8%), LOW_HEALTH health (0.21), and MID_DELIST delist signal (0.53) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"VitalStrand Color Protection Hair Oil 250ml is on a declining commercial trajectory in Hair Oil within Store 'ST09'. Health score of 0.21 and forecast growth of +0.8% indicate sustained deterioration that is unlikely to reverse organically. GMROI of N/A no longer justifies continued full-range support, while a delist score of 0.53 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0016,Hair Color,B,Store,ST09,50855.46,20634.23,0.017594,0.3139,0,1.0,0.5,0.35,0.3,0.5167,0.95,0.4917,0.8917,0.5158,0.1229,1.3932,14.8943,0.3917,10.1694,0.1908,0.3804,26313.35,7.72,Upward,0.2856,0.207,LOW_HEALTH,MID_DELIST,MID_GMROI,GROWTH,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (+7.7%), LOW_HEALTH health (0.21), and MID_DELIST delist signal (0.52) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"NourishLab Anti Dandruff Hair Color 500ml is on a declining commercial trajectory in Hair Color within Store 'ST09'. Health score of 0.21 and forecast growth of +7.7% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 10 no longer justifies continued full-range support, while a delist score of 0.52 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0058,Hair Mask,B,Store,ST09,64096.19,18775.67,0.024103,0.3685,0,1.0,0.5,0.2833,0.3333,0.3167,0.8833,0.4917,0.8917,0.4725,0.1077,1.0374,25.6977,0.6256,10.6462,0.4787,0.5182,26002.77,-0.93,Stable,0.4377,0.253,MID_HEALTH,MID_DELIST,MID_GMROI,FLAT,Substitutable,1.0,0.0,KEEP_WATCH,MID_HEALTH health (0.25) and MID_DELIST delist pressure with flat forecast (-0.9%). Basket role 'Substitutable' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"Revynce Sulphate Free Hair Mask 100ml is a below-average performer in Hair Mask within Store 'ST09', with a health score of 0.25 and a flat forecast (-0.9%). While commercial KPIs are under pressure — GMROI of 11 and delist score of 0.47 — the SKU's 'Substitutable' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0045,Hair Oil,B,Store,ST09,48175.27,8923.93,0.020895,0.5349,0,0.0,0.5,0.4,0.5667,0.4833,0.4833,0.4917,0.275,0.4658,1.5339,0.7599,24.8032,0.6497,5.6391,0.8625,0.401,24980.62,2.06,Upward,0.4069,0.3051,HIGH_HEALTH,MID_DELIST,LOW_GMROI,FLAT,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: HIGH_HEALTH health vs LOW_GMROI GMROI and flat forecast (+2.1%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"Velinea Color Protection Hair Oil 250ml (B-class Hair Oil) within Store 'ST09' presents conflicting performance signals that require manual category review: strong overall health despite low inventory return (GMROI). Key metrics — health: 0.31, GMROI: 6, forecast growth: +2.1%, market strength: 0.40 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0052,Treatment,B,Store,ST09,41900.7,10226.48,0.015848,0.6114,0,0.0,0.5,0.5,0.5,0.5667,0.2833,0.4917,0.275,0.465,2.9868,1.0735,15.9347,0.4644,5.1447,0.6654,0.2083,26334.41,7.0,Upward,0.4594,0.3155,HIGH_HEALTH,MID_DELIST,LOW_GMROI,GROWTH,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: HIGH_HEALTH health vs LOW_GMROI GMROI and positive forecast growth (+7.0%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"NourishLab Argan Oil Treatment 250ml (B-class Treatment) within Store 'ST09' presents conflicting performance signals that require manual category review: strong overall health despite low inventory return (GMROI). Key metrics — health: 0.32, GMROI: 5, forecast growth: +7.0%, market strength: 0.21 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0019,Treatment,B,Store,ST09,50953.93,9367.03,0.015235,0.598,0,0.0,0.5,0.3333,0.5333,0.5833,0.3,0.4917,0.275,0.4425,3.6322,0.8086,20.5746,0.6639,4.6342,0.4323,0.4818,25289.27,5.55,Upward,0.2918,0.3605,HIGH_HEALTH,MID_DELIST,LOW_GMROI,GROWTH,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: HIGH_HEALTH health vs LOW_GMROI GMROI and positive forecast growth (+5.5%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"EarthTress Argan Oil Treatment 300ml (B-class Treatment) within Store 'ST09' presents conflicting performance signals that require manual category review: strong overall health despite low inventory return (GMROI). Key metrics — health: 0.36, GMROI: 5, forecast growth: +5.5%, market strength: 0.48 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0046,Hair Oil,B,Store,ST09,49254.58,14603.94,0.022405,0.4408,0,0.0,0.5,0.3667,0.3667,0.4333,0.7167,0.4917,0.275,0.435,1.5682,1.2162,70.01,2.1131,29.5066,0.4573,0.5616,23888.32,-1.98,Stable,0.3956,0.3738,HIGH_HEALTH,MID_DELIST,HIGH_GMROI,FLAT,Solo,0.0,0.0,CONTINUE,"Solid commercial health (0.37), HIGH_GMROI GMROI, and flat forecast (-2.0%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"SilkenAura Anti Hair Fall Hair Oil 150ml is a solid B-class contributor to the Hair Oil assortment within Store 'ST09'. Health score of 0.37, GMROI of 30, and a flat forecast (-2.0%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
